page,name,link,thumbnail,rating,date,snippet,images,local_guide,label_sentimen
16,Kiky,https://www.google.com/maps/contrib/111620435245771650861?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUk7E4fOol5DAlI0IofrBIYZy3G76Go2-22-a_pbRbo7DkmLZaaWA=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus yg nyaman,
Dosen2 yg baik2 dan berkompeten
Staf2 yg baik dan ramah2
Lingkungan yg nyaman.",,True,positif
17,Tati Nurhayati,https://www.google.com/maps/contrib/117894630030214521939?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL2RLoBp-WBUe928-ewQFgg40VCScuuWNrTT8hDebaIqC6xKg=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampusnya representative, sejuk... Dosennya oke², lulusannya siap kerja...👍👍👍",,True,positif
17,Anisa Supriatna,https://www.google.com/maps/contrib/100931750190717174110?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIL0k1TTuqK0jjbzdH-w4yJPazk1QJMRkabw_vEcozg6fPKeA=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,Kampusnya keren..prodinya jg oke punya..yuk kuliah di ULBI..,,True,positif
17,muhamad deri kamaludin,https://www.google.com/maps/contrib/100700944356105373111?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU9JB2RuSJqXJKS2E24ZHKFBI5uWL4kcQuAzjCfC3baY_daqZRG=s120-c-rp-mo-br100,3.0,10 tahun lalu,Dari padalarang menuju poltekpos jalannya kemana ya ? Saya kuliah di sana .. tp ga tau jalan terdekat,,,negatif
17,vivi sofiati,https://www.google.com/maps/contrib/115327650699674335575?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXs261WwVPNCA5GBLGBAkd4G2nyDZS9Iw43mJjGD0LzYTv182AHAA=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,Pengalaman logistik yg dimiliki menambah kekayaan ilmu bagi mahasiswa,,True,positif
17,Ketut Krisna Wibawa,https://www.google.com/maps/contrib/107200240014959158277?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ_lhRmg9SjT_sKbksA6jNwSXVOm9tt1AF9tDuYTJTGoFtXPA=s120-c-rp-mo-br100,5.0,2 tahun lalu,"kampusnya keren, kurikulum sesuai dengan kebutuhan dunia kerja",,,positif
17,Kris Yudianto,https://www.google.com/maps/contrib/107012301914597437075?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXGhhxA1KB_SIhOEdRTip7H9saisYA4wmmF61dnJVpCz_G3j2fe=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus yang bagus, menghasilkan talenta terbaik di bidang logistik",,,positif
17,rudyshn,https://www.google.com/maps/contrib/115168679142025413764?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWruoEuHzP6IK7CzYhWKyQKBVrpE2G3YFFGnJQz62jLJqFM93Mlrw=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,"Kampus  pilihan utk menjadi expert di bidang logistik, teknologi dan bisnis.",,True,positif
17,arkan daily,https://www.google.com/maps/contrib/108159952340254294926?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIyqZaULlAkRTf7oNHOOwYLKvyiO2PHgvBB7zIwIj5sGQ5dmus=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,"Prospek logistik sangat bagus, dan ULBI pilihan terbaik untuk meraih prospek tsb",,True,positif
17,Anugerah Dwi Septiawan,https://www.google.com/maps/contrib/111975954976263241555?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWEqoaKmLaQSWLegPm8NvAL5pupwXW2c039XfUOt3RsqQXnko2FPw=s120-c-rp-mo-br100,5.0,7 tahun lalu,"apa betul perguruan sebesar ini tidak punya BALAI PENGOBATAN untuk mahasiswanya, khususnya untuk mahasiswa yang pas-pasan",,True,negatif
17,Adam Gunari,https://www.google.com/maps/contrib/116894963056070777939?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV3Wv3SOhELtnmg-wzikXSlp_LvS_J0cVKVH6slVGSb4x9EMSeq=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Tempat belajar yg nyaman untuk ilmu Logistik, untuk bekal dalam bekerja",,,positif
18,Catherine Fauziah Jamela,https://www.google.com/maps/contrib/105522712283230987228?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUmhrsXChlid9Aphe2kgbEUkzcjP9eYi80Paac9LIKyElsKwpd5=s120-c-rp-mo-ba5-br100,5.0,3 tahun lalu,"Tempat perjuangan suami menempuh pns
Dan bisa d bilang nyaman tempatnya n asri",,True,positif
18,Ikhsan A.r.,https://www.google.com/maps/contrib/102401080635249394850?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXsqyHFhC-QeYRCO5Lbxio7kAputS2ojkbo1k1ZKlfryjjZN-k0=s120-c-rp-mo-ba5-br100,5.0,2 tahun lalu,"Saya angkatan 2 sekarang sudah bekerja di BUMN, terimakasih Politeknik Pos Indonesia (ULBI)",,True,positif
18,Djoko Saptono,https://www.google.com/maps/contrib/105702563318295480227?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWfbH0Lj_vxBmijQqscWsa1hEsljMwlAG5rRHMEQWiVDqC9motN=s120-c-rp-mo-ba4-br100,4.0,3 tahun lalu,"Kampus yang tenang, asri dan cukup luas dengan fasilitas yg cukup lengkap",,True,positif
18,HERI NUGRAHANTO,https://www.google.com/maps/contrib/109737524832834272705?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUa1SNhtuOYSZ0xYTNNsLiDMoH2iyvGCDPn-bYYt3FTTe7GWAUG=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,"Keren nih, alumni Poltekpos yang sekarang sdh jadi universitas keren keren",,True,positif
18,Mukti Sugian,https://www.google.com/maps/contrib/108106771763889244960?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWwecDYd9LEzlvIwQN33jl8ZxNb1nQQJV-BXRXdZ3cy7PAfxxlw=s120-c-rp-mo-br100,5.0,2 tahun lalu,kampus swasta yang sangat nyaman dan asri di Bandung dan juga jurusan yang kekinian,,,positif
18,fitra rachmad,https://www.google.com/maps/contrib/100903417181747911398?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWsfKmgrsPpJO-DRU52K2hQBOLNS9js5flygps3sAHZ6-hQkxda=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,"Kampus logistik terbaik, merasa bangga jadi lulusan ULBI",,True,positif
18,Wan Kenobi,https://www.google.com/maps/contrib/112552866775750115029?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI0ZNRY0M9EmrR3NEA7mDeVwv4gJKx123ShZUZb5vrfSSlt6g=s120-c-rp-mo-br100,5.0,2 tahun lalu,Suasana kampus nya asri banget jadi betah di kuliah disini,,,positif
18,Idonk Doni Lesmana,https://www.google.com/maps/contrib/105976630858235852216?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL2QwaFYlhhVu3PiC59PVZC5q1mVWvF7gR3jZluX4UNMBBkVvQ=s120-c-rp-mo-ba4-br100,5.0,7 tahun lalu,"yoooo kampus orange, hanya lewat",['https://lh3.googleusercontent.com/geougc-cs/AB3l90DAPS34Il95Zb-0cBCGmsiwaDo_5wXmxOEOxzVBS-Fk3Hwojus-kZu8bpOfyZNMrs9lWh8QVhxx1fShBBMq4MycQ1ww0woxXnOYpa3LnFYz9CGpgCdpvdGH7joGuE_46hbOh90'],True,netral
18,Kurnia Husain,https://www.google.com/maps/contrib/107539642033731772006?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUhbQwzOuTo-qzLKlsXKEh6JKInEdMzZ-8OHBGa14rJaCqCaAm2=s120-c-rp-mo-br100,5.0,6 tahun lalu,"Anak pertama dan kedua selesai kuliah di Poltekpos, bagus selesai langsun kerja",['https://lh3.googleusercontent.com/geougc-cs/AB3l90BR_rg7Cul4Yi8I6Q0F5RmcQ6Zv7b8i3LiCR8Qm6YwBpLd2EqZ14oCg4XNSR6kWXUnQ3--1fdk6p752Z8iwcTrgEgOTvcyjhP6n-gT9XPxVwxSm_xw7JOvfxKlGtO-WKyXx'],,positif
18,Nurlaili Jayanti,https://www.google.com/maps/contrib/101273633452155338271?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKzQUK0jV1vzrCx8Cp-UQYEATjh-fj9R471ENLIVMSxfdSnzg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Salah satu universitas terbaik dalam mencetak generasi penerus bangsa,,,positif
19,Ahmad Salim,https://www.google.com/maps/contrib/117062877790696435068?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI-4URDccFrzi3SMBoYriCjLbQ8baRll8V3I-AuxpBcigij8w=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Lingkungannya sejuk, dosennya ramah, parkiran aman, ada masjidnya juga",,,positif
19,khalifa nur,https://www.google.com/maps/contrib/103231041227529145756?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJHBWrhsqTtdhVRK_P8r-ZWyMyssV7Vom6aSlih_k6EPVPf-A=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,Tempat kuliah yg bagus dan tenang utk menimba ilmu,,True,positif
19,a603ng noegroho,https://www.google.com/maps/contrib/112174893356402973642?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWIGZQpeuaKrHhnEEPyvIelE6P1WXPDFfhQfPEvIh43Ac-zTos=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,Tempat yg nyaman dan berkualitas utk menimba ilmu....👍,,True,positif
19,Setyo Budianto,https://www.google.com/maps/contrib/108008970211494356105?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUaO5F3khmNlg3-v8i-1iXH6G_JSfzN591D6GY7VgLsYFgTmiHj_w=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,Sesuai need market yang sedang booming ecommerce baik di Indonesia maupun Internasional.,,True,positif
19,Rounald E.G,https://www.google.com/maps/contrib/104883576887643540560?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKFLAAchxzPJb7Srr1mXkp1VsJSH-CK18jEOpJKBB4hgIID6A=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,Wow...Universitas Logistik...yang pertama dan menjadi satu2nya di Indonesia...Luar biasa....,,True,positif
19,Cucu Suherly,https://www.google.com/maps/contrib/107379266494721102152?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWjr0F4gv12gJmpmxLkAZFdTqI4Li6TU_WA4Tvvn7ZJWLS-BbIj=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Lulusan ULBI berkualitas, bisa bekerja baik dalam tim...👍👍👍",,,positif
19,parulian hutajulu,https://www.google.com/maps/contrib/106386108441770542703?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI05zyNodkP33s8UzgqO-prmVSwPOxhKtk_3X94ZDtiomvsxA=s120-c-rp-mo-br100,5.0,2 tahun lalu,Buat rekans milenial tempat yg pas buat dapetin ilmu logistik dan bisnis,,,positif
19,ZubEejubaedah,https://www.google.com/maps/contrib/116037153963824544001?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXt6QbArxprGJQdMPbSi6-B2VHqzgCykN9EirN5Rjq_skIQdyk=s120-c-rp-mo-br100,3.0,10 tahun lalu,"Ya allah mudah""an q bisa bertemu kembali sama sahabatku teh heny",,,positif
19,Amran Km,https://www.google.com/maps/contrib/117836048210105492815?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ5gbPYLZn98pSro8O_9CjXzx7ZIyGff1vcCQIIQngqF0D7=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,Kampus yg melahirkan tenaga terampil di bidang logistik 👍👍,,True,positif
19,mochamad rochman,https://www.google.com/maps/contrib/109705452898057333103?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXxuXy6js5gAGdhthPL6QoRo3yNLcYOGMKulOeoFEzR5HX78JXHWw=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus logistik terbaik yg ada di indonesia yaa di ULBI,,True,positif
20,Pramono Djati,https://www.google.com/maps/contrib/108325150222969734161?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWqZa1u1vAFI3k0qHxqZ28eNKS_wD2dPxP35lcnQ2DciVlruSFN=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus yg bagus dan menjanjikan bisnis masa depan,,True,positif
20,Aditya Mokhamad,https://www.google.com/maps/contrib/104729547939153705896?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUX9y6yzr8m-YfaI22FS_FxUyQNcpeRAlNhT0z-E3oKl-TGw4BDlQ=s120-c-rp-mo-ba4-br100,4.0,9 tahun lalu,"Kaka aku dulu kuliah disini , bagus lulusannya kuliah nya jg bagus :)",,True,positif
20,Rahmat Karo Purba,https://www.google.com/maps/contrib/103278478465485722050?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXXvp588vIEieVvGZCBvmCd-KWkOds1KwOZnCz6iyFrjK6S3VaD=s120-c-rp-mo-br100,5.0,4 tahun lalu,Tempat menyenangkan untuk menimba  ilmu yg berguna utk bisnis terkini,,,positif
20,Gun Gun Hamdani,https://www.google.com/maps/contrib/111586951863915975602?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWfxrliJs2ANoKJdkKaYHIN4fSql_5pevcT35Iad2ZtCh2x1Lda=s120-c-rp-mo-ba5-br100,5.0,5 tahun lalu,Tempat saya kuliah dulu,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DEOkoXePYYlyXjacTt0A5KrU_7AEyCXCccUMHHxvLPPMTNdEho7CUsJ5YagGnZ2voFG86JTAa5y1ez3TIuBRgP6TLMGf_Y_HGHDnb98ZdN6kV-BbjE6kyXAogDnuU-Uermjl_9', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BLeDETfularC-wMDGZQ7DwA7wU7vq9pdbiRV95jUBp2UudbHXjCbqije15ZzrtKrP54uyyErxFW-NJ2XqP88j-S6_sUMQZ7miHvXKnoYM3SsknfTP3psvAv_GmSbGdvUExeuiTsQ']",True,netral
20,Muhammad Aksal,https://www.google.com/maps/contrib/107292642234657668411?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZY7Lep0WNM87hMK0kQvecobxGLqnn7pwBvAw4L96PPGd5l_jY=s120-c-rp-mo-br100,5.0,2 tahun lalu,Wah mantap Universitas yang keren banget Sukses terus ULBI👍,,,positif
20,Hanny Handayani,https://www.google.com/maps/contrib/103793885948801424312?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIIsmNe74-TEKRCaZ3iIDHFsvzGWAQ1F-YmhFDuyRyNb6pdTA=s120-c-rp-mo-br100,5.0,4 tahun lalu,"Tempatnya bagus...bersih dan asri .
Pelayanannya nya juga bagus.
Security nya baik dan ramah.",,True,positif
20,Debbi Shara,https://www.google.com/maps/contrib/100988499576382675141?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXyTUAq_noVV1bduGUlt40HdhqM81qPGqWCsDGea2LGczDqUOxq=s120-c-rp-mo-ba6-br100,5.0,8 tahun lalu,Banyak yang gak tau kalo poltekpos itu bagus :D,,True,positif
20,Nyoman Kariasa,https://www.google.com/maps/contrib/112945908500625784496?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI63rYXJ7oHG2YUGTxIY1vere71Rn9QkV0GceYBG8jnhtsRSA=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus yang keren dan lulusanya siap kerja... 👍👍,,,positif
20,Yoh Casmadi,https://www.google.com/maps/contrib/111885052364686877168?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU5qtUry9uziRrIUcMB3u_ki9px2U9zL6GwHGmniR0mO6LHEbk=s120-c-rp-mo-br100,4.0,2 tahun lalu,Semoga ULBI menjadi universitas unggulan di bidang SCM dan Digital Bisnis,,True,positif
20,Shinta Sriwahyuni,https://www.google.com/maps/contrib/102962833556304104651?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIowuytZfFhC0zm421INdJzxvxIBZgR_XiQAwkGGQxz1dkfDg=s120-c-rp-mo-br100,5.0,2 tahun lalu,Bagus dan tepat utk suasana kuliah yg jauh dari keramaian,,True,positif
21,Prima Akhbar kurnia,https://www.google.com/maps/contrib/107472324658055766566?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV4jUfXDjRHGZCh1pOZO-KQILH8wNC-DmiRgBLlLpaXPSJZCK3w=s120-c-rp-mo-br100,5.0,2 tahun lalu,Almamater gw nih.. Alhamdulillah lulusannya berkualitas 👍👍👍,,,positif
21,Bom-Bom Batam,https://www.google.com/maps/contrib/104113611312777404421?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjValIFZNTKwePd6Ta0yfS9_eKSkrYzYUqkbzgbh76j9i02ydcRf=s120-c-rp-mo-ba7-br100,5.0,2 tahun lalu,University yg membawa harapan baik bagi industry Logistics,,True,positif
21,Made Darmayasa,https://www.google.com/maps/contrib/105943834229685026671?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJhsEoC7fmGdw_Gbxli9WqTfMT0ZdG4X5WOHi_IogOhN_Q8wQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Kampus yang keren, Lulusannya siap kerja..",,,positif
21,cuwang garo,https://www.google.com/maps/contrib/100368003981700913099?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXO7Mw_hdRYEd-oyXmC-CBomMkLrnsc8miqi4zKhhSnDHfCXz_d=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Mantap nyaman , dan mengahasilkan lulusan terbaik",,True,positif
21,Alfito Dianova,https://www.google.com/maps/contrib/115462207795173825710?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWAAoMJU-7EtbngsJklmazXxwBkcLDwU3X_GDqlVu-22aN39CQK=s120-c-rp-mo-br100,5.0,2 tahun lalu,"SAYA SUKA KULIAH OFFLINE, SANGAT NYAMAN, KAMPUSNYA JUGA DEKAT DENGAN GEPREK BU TIA",,,positif
21,Linerya Sipayung,https://www.google.com/maps/contrib/112021129178739300363?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ6gKXFc1NMbp5c8_tP_kE1L0kHOJcPXV8ii3BJfHlFCauCXQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,Sdh sangat baik.. Kiranya semakin meningkat lg..,,,positif
21,Ign Alit,https://www.google.com/maps/contrib/116798070184547578489?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLvJPnZZI8oNJRz81ugjjhs-G77pDhtfyAVCGAlFJdRBGDs0g=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Universitas logistik,  tempat kuliah yg nyaman dan asri.",,,positif
21,Arida Murti Martikasari,https://www.google.com/maps/contrib/103981537972103555525?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUwSBtu22_YjMub7No7_PBgVYV3KLV_UnaePlroqqPmbdko7Iw4=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus yg asri dan nyaman dengan fasilitas yg sangat memadai,,True,positif
21,Seno Adji Agung Nugraha,https://www.google.com/maps/contrib/111202242303650446309?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLTT_kCc4LNo5cVBgWdMPNMa7cuctLMo2OsTRub5Pn6sQe9TA=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus yg membuat anak bangsa jadi bangga...,,,positif
21,Nova Novianti,https://www.google.com/maps/contrib/103930924337922224385?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX4wam5qcDJ8VxZg-ZiOo5xNGODmZVL_I4zyqInpfjjOLunrds=s120-c-rp-mo-br100,5.0,2 tahun lalu,"tempat nya bagus, luas sarana prasarana lengkap",,True,positif
22,Yudi Poweranto,https://www.google.com/maps/contrib/109005153400244696264?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL0dLKFXALoaatMdcGMK7NJeFd74q2buNUq0tX30qaY8ovD_Q=s120-c-rp-mo-br100,5.0,2 tahun lalu,Lokasi yg benar2 tepat untuk belajar dan berkarya,,True,positif
22,Sulis Tiyono,https://www.google.com/maps/contrib/115954715648008046603?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKlLDCpJ4Lblht1QI3r5WiogLLM7UwMLtJdWutUC5iLqC5V3Q=s120-c-rp-mo-br100,5.0,2 tahun lalu,Merupakan universitas unggulan.. Tiada duanya di Nusantara.,,True,positif
22,Bepi Alkahpi,https://www.google.com/maps/contrib/101857332673358761457?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXW7D2psfBhaN4ZTeYAA03cZ4DRQzleJwzt6wLH6fIE30j4SL8=s120-c-rp-mo-ba5-br100,5.0,3 tahun lalu,Luas dan bersih.,['https://lh3.googleusercontent.com/geougc-cs/AB3l90APOGUnPnZtSLc9N-vlxJjDbO8LDix5lUQ7DlC1a-GxwEojtHY6keoeXTifuVhiDVWIt_Zpi1SiGxpaOJaCNjn5ddTDqT7yTryP5PFWL1sSSOq6WmhmzYSTxIyiL1XP8C0Swlcj'],True,positif
22,Ade Budiman,https://www.google.com/maps/contrib/118049593709838988771?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI8MRU7tH1YGwdl4VY-yIGAYrjRfU_jjaSJSs2rD4jHtA3p6A=s120-c-rp-mo-ba4-br100,5.0,4 tahun lalu,Pindahan kost anak,['https://lh3.googleusercontent.com/geougc-cs/AB3l90CI6Xu5aO8NbTziwsIfW4IXfdeAAnGc_4yjXCbsiY6bttSRL0A-KpQIZ0xW71UDkpYPQ2o0JNRXVySzKOcUaxJoJ0Lwnw-dZUN9kaNFsSuD2_KTqZ9J9nLVntM39hHAZKIkDavPDg'],True,netral
22,Abdul Hamid,https://www.google.com/maps/contrib/104341905195373666387?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWLZCp_eR_jFdcd_6WpLg0V8YeMduNKiiK-JFRtlKzVCf8AS2n4ww=s120-c-rp-mo-ba2-br100,5.0,9 tahun lalu,Hadiri pmilihan Ketum IMPI yg br skaligus Munas impi ke 2.,,True,positif
22,Ilham Taufiq,https://www.google.com/maps/contrib/118340357546338164664?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWByi4uVTpB6qgqjjMl1vi8rHYqXp4jfZsNkKzpw8jH3VKK2qGG=s120-c-rp-mo-br100,5.0,10 tahun lalu,Saya mahasiswa politeknik pos indonesia jurusan logistik bisnis,,,netral
22,yulian panji,https://www.google.com/maps/contrib/106935683507387633753?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXenBcadBSf4pD4O46CmqbM7Ce1NcpVANM5zXNeP6W-8z7zckrP=s120-c-rp-mo-ba2-br100,5.0,7 tahun lalu,Good saya pernah ambil prodi logistik keren ternayata,,True,positif
22,frizt Yonif Lumbantoruan,https://www.google.com/maps/contrib/106834856386844939654?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW49p8kPmRNrBHOws0PJztP0vPIwsRSK5c_yucY1aS24Lby3_Jz=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,"Keren kuliah di sini, bisa dapat ilmu logistik nya",,True,positif
22,syafrudin ali solichin,https://www.google.com/maps/contrib/107072214358555858823?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXburkjEI5VmGFDdU2Qb186IYlSkd2LOvoJspM_bK8R6LCQCpD6=s120-c-rp-mo-br100,5.0,2 tahun lalu,Peluang menjadi Pemuda yang bisa ekspor import kiriman,,True,positif
22,Airiyani Zulkarnain,https://www.google.com/maps/contrib/101750469448142328816?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWnO5HTwPErtHhcyL4030PQZ_YNbol8lvRrFeaswW9WZzciM-o=s120-c-rp-mo-br100,5.0,setahun lalu,Punya temen yg ansknya sekolah disini,,True,netral
23,Steven,https://www.google.com/maps/contrib/107273165458711607722?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV95W0pKLkxQNwXvcjiQIe78IA2j3xZiWnTz0K9c1lHoe6OxLap1Q=s120-c-rp-mo-br100,5.0,2 tahun lalu,duh kampusnya keren banget aseli,,True,positif
23,Ari Sundari,https://www.google.com/maps/contrib/114119935933802019324?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIrk6LuG_nqh1m_NGfRnKYsLANmjoeDUJt8a9ABFnxh2CU0Ww=s120-c-rp-mo-br100,5.0,2 tahun lalu,Kampus dgn lulusan yg siap kerja,,True,positif
23,M C,https://www.google.com/maps/contrib/115404272762046957456?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUarRYbV0YNq1zkUj13uJwFHuYJxutasVFW9e-SHsBQOSl2E9gs=s120-c-rp-mo-br100,5.0,2 tahun lalu,salah satu tempat terbaik untuk mempelajari SCM,,True,positif
23,Ini Sapik,https://www.google.com/maps/contrib/110032206062399417152?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVSXbbS8JN51-rLTPz0Ii8ZCfOkBeoYlWorkFauVKZFVcHFoH07=s120-c-rp-mo-br100,1.0,11 bulan lalu,Buat daftar administrasinya jelek,,True,negatif
23,Erwin Sanjaya,https://www.google.com/maps/contrib/112175953224433886993?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIVlKejBZJGTMKFtdSLPX8MnI-Fpd0dU8NBwckr-P4gn4n0IA=s120-c-rp-mo-br100,5.0,8 tahun lalu,Sudah 9 tahun yang lalu.. Terakhir ambil ijazah..,,,netral
23,Eka Heri chanel,https://www.google.com/maps/contrib/104497833195082938432?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVjcMABYeqV2AxgotdW3Oc1-icleBbF7QFKy9Bl1UeEVDgyBQM=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Recommended, sukses selalu ULBI.",,,positif
23,Tiarsa Wahyudin,https://www.google.com/maps/contrib/102529548262081345350?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUCJfZ5hSHQuxJA3pRpXPLePWQfpxi00_I611ZJzQrMKH7rbzmv=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,"Kampus yang asri, dosen berkualitas lulusan berkualitas",,True,positif
23,herry kiswanto,https://www.google.com/maps/contrib/115906525741416508355?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLtHo93I2eMn4_bOluMqI6ZgeCWA5E-8OPasfX0mu11RYeczw=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Sipp,  👍 kampus keren ini mah...",,True,positif
23,Lukman Hakim,https://www.google.com/maps/contrib/110932299230924273721?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK2RWKdsrAmdodSc_cr1vvMLizgJGROutIVWyuzcgrH_q8Nyw=s120-c-rp-mo-ba2-br100,4.0,6 tahun lalu,Smga anak saya bisa ditrima kuliah disana,,True,positif
23,Zahara A Y P,https://www.google.com/maps/contrib/115184131340274371844?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUcsnt8pZBRPXMH4Bfj7WRRLG42x308xXzc9J87ZWU_P2gQIHVukQ=s120-c-rp-mo-br100,5.0,4 tahun lalu,"MaasyaaAllaah tempatnya bersih, orangnya ramah""",,True,positif
24,Firlan Zaniar,https://www.google.com/maps/contrib/115806189940581022249?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVVWB1qo0_urKCca3WBwuFXmwi4c57gtvPqSaPF0jnlrZ0R-bdp=s120-c-rp-mo-br100,5.0,9 bulan lalu,Alhamdulillah udah Lolos di ULBI,,True,positif
24,yohan wahyudi,https://www.google.com/maps/contrib/111558647440330177560?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU-UUgFA-Iwf4yoKRBBPoDoRo7s7FYzacmorDuTyYFB_dXZc2LD=s120-c-rp-mo-br100,5.0,2 tahun lalu,"Maju terus
Jadikan lulusan- lulusan terbaik",,True,positif
