rating,snippet,tokens,label_sentimen
5.0,3thn yang lalu ngantarin anak kuliah di jurusan teknik informatikamengitari kampus yang luaskala itu meski sedikit teriknamun asri dengan tatanan gedung dan pepohonan rindang membuat kampus terlihat adem berharap anak anak segera bisa kuliah tatap muka kembali dan pandemi ini segera berakhir anak anak bisa kembali ke kampus,"['3thn', 'yang', 'lalu', 'ngantarin', 'anak', 'kuliah', 'di', 'jurusan', 'teknik', 'informatikamengitari', 'kampus', 'yang', 'luaskala', 'itu', 'meski', 'sedikit', 'teriknamun', 'asri', 'dengan', 'tatanan', 'gedung', 'dan', 'pepohonan', 'rindang', 'membuat', 'kampus', 'terlihat', 'adem', 'berharap', 'anak', 'anak', 'segera', 'bisa', 'kuliah', 'tatap', 'muka', 'kembali', 'dan', 'pandemi', 'ini', 'segera', 'berakhir', 'anak', 'anak', 'bisa', 'kembali', 'ke', 'kampus']",positif
1.0,disamping biaya perkuliahan yang masuk kategori mahal kampus ini mempunyai masalah lingkungan yang belum terselesaikan misal kebersihan di sekitar kampus banyaknya kali lima pencurian banjir kemacetan luar biasa kriminalitas premanisme dan banyak air di kos kos kotor seiring jumlah penerimaan mahasiswa yang terus meningkat tajam tiap tahun populasi penduduk di sekitar kampus juga ikut meningkat banjir bertambah parah di daerah dayeuh kolot dan lain lain pihak telekomunikasi seolah tidak peduli dengan masalah populasi di sekitar kampus yang dari bertahun tahun lalu sebenarnya sudah dalam kondisi yang kritis mereka tetap menigkatkan jumlah penerimaan mahasiswa baru tiap tahun dan bahkan sekarang sedang membangun sebuah apartemen di sebelah kampus sekarang juga terdapat pembangunan apartemen lain diluar pihak telekomunikasi yang berada di dekat kampus saya adalah alumni kampus telekomunikasi dan kebetulan beberapa bulan terakhir sempat mengunjungi kampus tersebut saya melihat kemacetan populasi yang sangat luar biasa parah bertambah semenjak saya lulus tahun 2016 awal saya harap bagi yang ingin menimba ilmu di kampus ini berpikir ulang sebaiknya tidak hanya mempertimbangkan ilmu yang akan didapat dan kepentingan pribadi semata pertimbangkan juga efek pertumbuhan penduduk dan banjir yang akan ditimbulkan pilihlah kampus lain yang lebih memperhatikan kondisi sosial lingkungan untuk bumi yang lebih baik kedepannya,"['disamping', 'biaya', 'perkuliahan', 'yang', 'masuk', 'kategori', 'mahal', 'kampus', 'ini', 'mempunyai', 'masalah', 'lingkungan', 'yang', 'belum', 'terselesaikan', 'misal', 'kebersihan', 'di', 'sekitar', 'kampus', 'banyaknya', 'kali', 'lima', 'pencurian', 'banjir', 'kemacetan', 'luar', 'biasa', 'kriminalitas', 'premanisme', 'dan', 'banyak', 'air', 'di', 'kos', 'kos', 'kotor', 'seiring', 'jumlah', 'penerimaan', 'mahasiswa', 'yang', 'terus', 'meningkat', 'tajam', 'tiap', 'tahun', 'populasi', 'penduduk', 'di', 'sekitar', 'kampus', 'juga', 'ikut', 'meningkat', 'banjir', 'bertambah', 'parah', 'di', 'daerah', 'dayeuh', 'kolot', 'dan', 'lain', 'lain', 'pihak', 'telekomunikasi', 'seolah', 'tidak', 'peduli', 'dengan', 'masalah', 'populasi', 'di', 'sekitar', 'kampus', 'yang', 'dari', 'bertahun', 'tahun', 'lalu', 'sebenarnya', 'sudah', 'dalam', 'kondisi', 'yang', 'kritis', 'mereka', 'tetap', 'menigkatkan', 'jumlah', 'penerimaan', 'mahasiswa', 'baru', 'tiap', 'tahun', 'dan', 'bahkan', 'sekarang', 'sedang', 'membangun', 'sebuah', 'apartemen', 'di', 'sebelah', 'kampus', 'sekarang', 'juga', 'terdapat', 'pembangunan', 'apartemen', 'lain', 'diluar', 'pihak', 'telekomunikasi', 'yang', 'berada', 'di', 'dekat', 'kampus', 'saya', 'adalah', 'alumni', 'kampus', 'telekomunikasi', 'dan', 'kebetulan', 'beberapa', 'bulan', 'terakhir', 'sempat', 'mengunjungi', 'kampus', 'tersebut', 'saya', 'melihat', 'kemacetan', 'populasi', 'yang', 'sangat', 'luar', 'biasa', 'parah', 'bertambah', 'semenjak', 'saya', 'lulus', 'tahun', '2016', 'awal', 'saya', 'harap', 'bagi', 'yang', 'ingin', 'menimba', 'ilmu', 'di', 'kampus', 'ini', 'berpikir', 'ulang', 'sebaiknya', 'tidak', 'hanya', 'mempertimbangkan', 'ilmu', 'yang', 'akan', 'didapat', 'dan', 'kepentingan', 'pribadi', 'semata', 'pertimbangkan', 'juga', 'efek', 'pertumbuhan', 'penduduk', 'dan', 'banjir', 'yang', 'akan', 'ditimbulkan', 'pilihlah', 'kampus', 'lain', 'yang', 'lebih', 'memperhatikan', 'kondisi', 'sosial', 'lingkungan', 'untuk', 'bumi', 'yang', 'lebih', 'baik', 'kedepannya']",negatif
5.0,mantap sekali universitas ini,"['mantap', 'sekali', 'universitas', 'ini']",positif
5.0,kampus ai tercintaa is the best🔥🔥,"['kampus', 'ai', 'tercintaa', 'is', 'the', 'best🔥🔥']",positif
5.0,mantap kampus paling nyaman dan keren di buah batu bandung fasilitas mantap nyaman anak anak nya ramah suka nongkrong kalau malam depan bunderan,"['mantap', 'kampus', 'paling', 'nyaman', 'dan', 'keren', 'di', 'buah', 'batu', 'bandung', 'fasilitas', 'mantap', 'nyaman', 'anak', 'anak', 'nya', 'ramah', 'suka', 'nongkrong', 'kalau', 'malam', 'depan', 'bunderan']",positif
2.0,membuat lalulintas di semua jalan macet,"['membuat', 'lalulintas', 'di', 'semua', 'jalan', 'macet']",negatif
5.0,keamanan tempat parkirnya benarbenar dijaga tentu saja demi keamanan dan kenyamanan setiap civitas akademikanya gedungnya banyak dan megahmegah tempatnya sangat luas dan moderen sekali tentu saja free wifi yang menjadikannya semakin menarik,"['keamanan', 'tempat', 'parkirnya', 'benarbenar', 'dijaga', 'tentu', 'saja', 'demi', 'keamanan', 'dan', 'kenyamanan', 'setiap', 'civitas', 'akademikanya', 'gedungnya', 'banyak', 'dan', 'megahmegah', 'tempatnya', 'sangat', 'luas', 'dan', 'moderen', 'sekali', 'tentu', 'saja', 'free', 'wifi', 'yang', 'menjadikannya', 'semakin', 'menarik']",positif
5.0,fasilitasnya cukup banyak dan mampu menunjang mahasiswa saya bangga menjadi lulusan sini maju sukses telu,"['fasilitasnya', 'cukup', 'banyak', 'dan', 'mampu', 'menunjang', 'mahasiswa', 'saya', 'bangga', 'menjadi', 'lulusan', 'sini', 'maju', 'sukses', 'telu']",positif
5.0,tempat dan kondisi lingkungan nyaman,"['tempat', 'dan', 'kondisi', 'lingkungan', 'nyaman']",positif
1.0,kamous ini merupakan biang macet di bojongsoang banyak mahasiswanya yang membawa kendaraan dan membikin macet jalan bojongsoang ketika mereka hendak masuk atau keluar ke universitas ini polisi sudah berusaha sekuat mungkin agar jalanan tidak macet tapi sepertinya pihak rektorat kampus tidak peduli dengan usaha pihak kepolisian ini tidak terlihat usaha dari pihak kampus untuk meredakan kemacetan yang sudah semakin parah di jalan bojongsoang akibat keluar masuk kendaraan ke universitas telekomunikasi kampus payah,"['kamous', 'ini', 'merupakan', 'biang', 'macet', 'di', 'bojongsoang', 'banyak', 'mahasiswanya', 'yang', 'membawa', 'kendaraan', 'dan', 'membikin', 'macet', 'jalan', 'bojongsoang', 'ketika', 'mereka', 'hendak', 'masuk', 'atau', 'keluar', 'ke', 'universitas', 'ini', 'polisi', 'sudah', 'berusaha', 'sekuat', 'mungkin', 'agar', 'jalanan', 'tidak', 'macet', 'tapi', 'sepertinya', 'pihak', 'rektorat', 'kampus', 'tidak', 'peduli', 'dengan', 'usaha', 'pihak', 'kepolisian', 'ini', 'tidak', 'terlihat', 'usaha', 'dari', 'pihak', 'kampus', 'untuk', 'meredakan', 'kemacetan', 'yang', 'sudah', 'semakin', 'parah', 'di', 'jalan', 'bojongsoang', 'akibat', 'keluar', 'masuk', 'kendaraan', 'ke', 'universitas', 'telekomunikasi', 'kampus', 'payah']",negatif
5.0,kampus yang sangat luas dengan berbagai fakultas di dalamnya sekarang sudah termasuk universitas top di dunia bisa bersaing dengan mahasiswanya yang berprestasi dan semoga bisa meluluskan mahasiswa mahasiswi yang bisa membangun indonesia dengan lebih baik menghadapi perkembangan digital saat ini,"['kampus', 'yang', 'sangat', 'luas', 'dengan', 'berbagai', 'fakultas', 'di', 'dalamnya', 'sekarang', 'sudah', 'termasuk', 'universitas', 'top', 'di', 'dunia', 'bisa', 'bersaing', 'dengan', 'mahasiswanya', 'yang', 'berprestasi', 'dan', 'semoga', 'bisa', 'meluluskan', 'mahasiswa', 'mahasiswi', 'yang', 'bisa', 'membangun', 'indonesia', 'dengan', 'lebih', 'baik', 'menghadapi', 'perkembangan', 'digital', 'saat', 'ini']",positif
5.0,kampus nya bagus gede dan luas mahasiswa nya cantik cantik😂❤️❤️ sekitar situ banyak gojek banyak cafe banyak pedagang kaki lima juga suasana nya ramee banget pokoknya malam juga tetap ramai,"['kampus', 'nya', 'bagus', 'gede', 'dan', 'luas', 'mahasiswa', 'nya', 'cantik', 'cantik😂❤️❤️', 'sekitar', 'situ', 'banyak', 'gojek', 'banyak', 'cafe', 'banyak', 'pedagang', 'kaki', 'lima', 'juga', 'suasana', 'nya', 'ramee', 'banget', 'pokoknya', 'malam', 'juga', 'tetap', 'ramai']",positif
4.0,pertama masuk sini akses jalan sempit banyak pasar kaget terus pada berhenti di pinggir jalan seenaka kampusnya minim penghijauan kurang terawat tamana apa lagi pas di parkiran sama asramaa beeuh berasa di gurun,"['pertama', 'masuk', 'sini', 'akses', 'jalan', 'sempit', 'banyak', 'pasar', 'kaget', 'terus', 'pada', 'berhenti', 'di', 'pinggir', 'jalan', 'seenaka', 'kampusnya', 'minim', 'penghijauan', 'kurang', 'terawat', 'tamana', 'apa', 'lagi', 'pas', 'di', 'parkiran', 'sama', 'asramaa', 'beeuh', 'berasa', 'di', 'gurun']",negatif
5.0,luas dan sejuk,"['luas', 'dan', 'sejuk']",positif
1.0,saya alumnus tahun 2013 dan memutuskan kuliah di universitas ini adalah keputusan paling bodoh yang pernah saya buat saya masuk jurusan desain grafis dengan harapan mendapatkan banyak ilmu desain gambar dsb yang bisa saya terapkan kenyataannya nyaris tidak ada ilmu yang saya dapatkan sama sekali selama 4 tahun kuliah selain itu manajemennya sangat buruk beberapa dosen juga sangat judgemental dan senang mentertawakan kekurangan mahasiswa di ruang dosen kalau kamu mau membuang waktu dan uangmu yang berharga tempat ini adalah tempat yang sangat tepat,"['saya', 'alumnus', 'tahun', '2013', 'dan', 'memutuskan', 'kuliah', 'di', 'universitas', 'ini', 'adalah', 'keputusan', 'paling', 'bodoh', 'yang', 'pernah', 'saya', 'buat', 'saya', 'masuk', 'jurusan', 'desain', 'grafis', 'dengan', 'harapan', 'mendapatkan', 'banyak', 'ilmu', 'desain', 'gambar', 'dsb', 'yang', 'bisa', 'saya', 'terapkan', 'kenyataannya', 'nyaris', 'tidak', 'ada', 'ilmu', 'yang', 'saya', 'dapatkan', 'sama', 'sekali', 'selama', '4', 'tahun', 'kuliah', 'selain', 'itu', 'manajemennya', 'sangat', 'buruk', 'beberapa', 'dosen', 'juga', 'sangat', 'judgemental', 'dan', 'senang', 'mentertawakan', 'kekurangan', 'mahasiswa', 'di', 'ruang', 'dosen', 'kalau', 'kamu', 'mau', 'membuang', 'waktu', 'dan', 'uangmu', 'yang', 'berharga', 'tempat', 'ini', 'adalah', 'tempat', 'yang', 'sangat', 'tepat']",negatif
5.0,tempat ane kuliah dari yang masih stt jadi itt sampai sekarang jadi universitas dari yang dulunya sepi masih ada danau kecil atau kolam atau bahkan rawa sekarang sudah jadi kos kosan mirip apartemen tapi kuliah disini tempat refreshingnya sedikit dan jauh mau kemanamana ke kota setengah jam sampai sejam naik motor ke ciwidey juga sejam sampai satu setengah jam naik motor di area kampus refreshingnya internetan doang jadi kuliah disini benar-benar bisa fokus belajar dakol juga sekarang berdebu,"['tempat', 'ane', 'kuliah', 'dari', 'yang', 'masih', 'stt', 'jadi', 'itt', 'sampai', 'sekarang', 'jadi', 'universitas', 'dari', 'yang', 'dulunya', 'sepi', 'masih', 'ada', 'danau', 'kecil', 'atau', 'kolam', 'atau', 'bahkan', 'rawa', 'sekarang', 'sudah', 'jadi', 'kos', 'kosan', 'mirip', 'apartemen', 'tapi', 'kuliah', 'disini', 'tempat', 'refreshingnya', 'sedikit', 'dan', 'jauh', 'mau', 'kemanamana', 'ke', 'kota', 'setengah', 'jam', 'sampai', 'sejam', 'naik', 'motor', 'ke', 'ciwidey', 'juga', 'sejam', 'sampai', 'satu', 'setengah', 'jam', 'naik', 'motor', 'di', 'area', 'kampus', 'refreshingnya', 'internetan', 'doang', 'jadi', 'kuliah', 'disini', 'benar-benar', 'bisa', 'fokus', 'belajar', 'dakol', 'juga', 'sekarang', 'berdebu']",negatif
4.0,universitas terbaik universitas ini terletak di bandung selatandengan askes jalan yang gampangdi lewatimau lewat dari jalan moch toha dan keluar tol buah batu langsung belok kiri ke jalan bojong soang dengan pengajardosen dosen yang perpengalamandan di bagi beberapa bidang jurusan dari bisnis akuntan industri kreatifmanajemendan lain lain dan di sini juga ada fassilitas asrama buat mahasiswa dan mahasiswi tempat parkir juga cukup luas,"['universitas', 'terbaik', 'universitas', 'ini', 'terletak', 'di', 'bandung', 'selatandengan', 'askes', 'jalan', 'yang', 'gampangdi', 'lewatimau', 'lewat', 'dari', 'jalan', 'moch', 'toha', 'dan', 'keluar', 'tol', 'buah', 'batu', 'langsung', 'belok', 'kiri', 'ke', 'jalan', 'bojong', 'soang', 'dengan', 'pengajardosen', 'dosen', 'yang', 'perpengalamandan', 'di', 'bagi', 'beberapa', 'bidang', 'jurusan', 'dari', 'bisnis', 'akuntan', 'industri', 'kreatifmanajemendan', 'lain', 'lain', 'dan', 'di', 'sini', 'juga', 'ada', 'fassilitas', 'asrama', 'buat', 'mahasiswa', 'dan', 'mahasiswi', 'tempat', 'parkir', 'juga', 'cukup', 'luas']",positif
5.0,tempat kuliah terbaik dosennya baik dan berkompeten semuanya kampus yang sangat bersih dan juga sejuk karena banyak pohon berbagai elemen dari seluruh indonesia ada disini sebagai mahasiswa,"['tempat', 'kuliah', 'terbaik', 'dosennya', 'baik', 'dan', 'berkompeten', 'semuanya', 'kampus', 'yang', 'sangat', 'bersih', 'dan', 'juga', 'sejuk', 'karena', 'banyak', 'pohon', 'berbagai', 'elemen', 'dari', 'seluruh', 'indonesia', 'ada', 'disini', 'sebagai', 'mahasiswa']",positif
5.0,tempatnya rami di hari minggu anda bisa mencoba kuliner dengan harga terjangkau dan bisa jalan-jalan di dalamnya bersama anakanak,"['tempatnya', 'rami', 'di', 'hari', 'minggu', 'anda', 'bisa', 'mencoba', 'kuliner', 'dengan', 'harga', 'terjangkau', 'dan', 'bisa', 'jalan-jalan', 'di', 'dalamnya', 'bersama', 'anakanak']",positif
5.0,satu satunya kampus swasta terbesar di bandung fasilitas kampusnya sangat lengkap laboratoriumnya sangat nyaman untuk belajar banyak pohonpohon yang rindang tempat mahasiswa mengadu nasib kalau sudah danus mengadu nasib kisah cinta asmaranya tapi semua itu tetap dijalanin dengan kuat dan sepenuh hati karena mahasiswa telekomunikasi sangat kuat mentalnya dan siap berjuang di masa depan,"['satu', 'satunya', 'kampus', 'swasta', 'terbesar', 'di', 'bandung', 'fasilitas', 'kampusnya', 'sangat', 'lengkap', 'laboratoriumnya', 'sangat', 'nyaman', 'untuk', 'belajar', 'banyak', 'pohonpohon', 'yang', 'rindang', 'tempat', 'mahasiswa', 'mengadu', 'nasib', 'kalau', 'sudah', 'danus', 'mengadu', 'nasib', 'kisah', 'cinta', 'asmaranya', 'tapi', 'semua', 'itu', 'tetap', 'dijalanin', 'dengan', 'kuat', 'dan', 'sepenuh', 'hati', 'karena', 'mahasiswa', 'telekomunikasi', 'sangat', 'kuat', 'mentalnya', 'dan', 'siap', 'berjuang', 'di', 'masa', 'depan']",positif
5.0,menghadiri acara wisuda ponakan hari jumat tanggal 24 november 2023 kemarin disini,"['menghadiri', 'acara', 'wisuda', 'ponakan', 'hari', 'jumat', 'tanggal', '24', 'november', '2023', 'kemarin', 'disini']",netral
5.0,walaupun tahun pertama diawali dengan kuliah online akan tetapi selama 3 semester ini hampir tidak ditemukan masalah dalam menjalani perkuliahan karena semuanya diatur dengan baik,"['walaupun', 'tahun', 'pertama', 'diawali', 'dengan', 'kuliah', 'online', 'akan', 'tetapi', 'selama', '3', 'semester', 'ini', 'hampir', 'tidak', 'ditemukan', 'masalah', 'dalam', 'menjalani', 'perkuliahan', 'karena', 'semuanya', 'diatur', 'dengan', 'baik']",positif
5.0,kesini buat tes cpns kampusnya luas,"['kesini', 'buat', 'tes', 'cpns', 'kampusnya', 'luas']",positif
5.0,mangtap lah kampusnya serucitynya sangat ramah sedikit ada kemacetan jika mau kampus lebih awal kusarankn ya bos,"['mangtap', 'lah', 'kampusnya', 'serucitynya', 'sangat', 'ramah', 'sedikit', 'ada', 'kemacetan', 'jika', 'mau', 'kampus', 'lebih', 'awal', 'kusarankn', 'ya', 'bos']",positif
5.0,lahan yang luas gedung perkuliahan yang bagus ada lahan untuk sarana olah raga dan menyalurkan aktivitas hobi juga bisa untuk acara2 panggung keamanan makin diperketat,"['lahan', 'yang', 'luas', 'gedung', 'perkuliahan', 'yang', 'bagus', 'ada', 'lahan', 'untuk', 'sarana', 'olah', 'raga', 'dan', 'menyalurkan', 'aktivitas', 'hobi', 'juga', 'bisa', 'untuk', 'acara2', 'panggung', 'keamanan', 'makin', 'diperketat']",positif
5.0,kampusnya luas banget bagus bangunannyaaa 👍👍👍,"['kampusnya', 'luas', 'banget', 'bagus', 'bangunannyaaa', '👍👍👍']",positif
5.0,kampus swasta terbaik di indonesia,"['kampus', 'swasta', 'terbaik', 'di', 'indonesia']",positif
5.0,kampus nya bagus peringkat nya bagus tapi sayang akses jalan banyak pedagang jadi terkesan kumuh mudah mudahan ke depan nya ada solusi nya 🙏🙏🙏,"['kampus', 'nya', 'bagus', 'peringkat', 'nya', 'bagus', 'tapi', 'sayang', 'akses', 'jalan', 'banyak', 'pedagang', 'jadi', 'terkesan', 'kumuh', 'mudah', 'mudahan', 'ke', 'depan', 'nya', 'ada', 'solusi', 'nya', '🙏🙏🙏']",negatif
4.0,di hari minggu dijadikan tempat berjualan atau sering disebut pasar minggu banyak pedagang dan orang lalu lalang seru banget sekalian cuci mata soalnya banyak bervariasi yang dijual,"['di', 'hari', 'minggu', 'dijadikan', 'tempat', 'berjualan', 'atau', 'sering', 'disebut', 'pasar', 'minggu', 'banyak', 'pedagang', 'dan', 'orang', 'lalu', 'lalang', 'seru', 'banget', 'sekalian', 'cuci', 'mata', 'soalnya', 'banyak', 'bervariasi', 'yang', 'dijual']",positif
5.0,rupanya telu berbenah selama masa pandemi kampusnya jadi indah nyaman dan banyak kursibangku di luar ruangan sepertinya akan nyaman buat mengobrol dan diskusi mahasiswa,"['rupanya', 'telu', 'berbenah', 'selama', 'masa', 'pandemi', 'kampusnya', 'jadi', 'indah', 'nyaman', 'dan', 'banyak', 'kursibangku', 'di', 'luar', 'ruangan', 'sepertinya', 'akan', 'nyaman', 'buat', 'mengobrol', 'dan', 'diskusi', 'mahasiswa']",positif
5.0,tempatku berlabuh untuk menyelesaikan masa studi disini sungguh cerita yang sangat menarik bila ku ingat sebelum masuk universitas ini ceritanya begini rumahku terletak di daerah gegerkalong dan waktu itu yang aku tahu tentang kampus telekomunikasi ya yang ada di daerah gegerkalong itu selebihnya saya tidak tahu yang terletak didaerah dayeuhkolot ternyata setelah aku keterima kampusku terletak di daerah dayeuhkolot sungguh terkedjoet waktu itu karena waktu itu aku tidak tahu jalan menuju dayeuhkolot hahaha tapi selama masa studiku disini banyak sekali cerita suka duka dan tidak lupa ku ucapkan untuk para mantanku yang sudah membangun motivasi untuk menyelesaikan masa studiku tanpa kalian aku hanyalah veteran kampus,"['tempatku', 'berlabuh', 'untuk', 'menyelesaikan', 'masa', 'studi', 'disini', 'sungguh', 'cerita', 'yang', 'sangat', 'menarik', 'bila', 'ku', 'ingat', 'sebelum', 'masuk', 'universitas', 'ini', 'ceritanya', 'begini', 'rumahku', 'terletak', 'di', 'daerah', 'gegerkalong', 'dan', 'waktu', 'itu', 'yang', 'aku', 'tahu', 'tentang', 'kampus', 'telekomunikasi', 'ya', 'yang', 'ada', 'di', 'daerah', 'gegerkalong', 'itu', 'selebihnya', 'saya', 'tidak', 'tahu', 'yang', 'terletak', 'didaerah', 'dayeuhkolot', 'ternyata', 'setelah', 'aku', 'keterima', 'kampusku', 'terletak', 'di', 'daerah', 'dayeuhkolot', 'sungguh', 'terkedjoet', 'waktu', 'itu', 'karena', 'waktu', 'itu', 'aku', 'tidak', 'tahu', 'jalan', 'menuju', 'dayeuhkolot', 'hahaha', 'tapi', 'selama', 'masa', 'studiku', 'disini', 'banyak', 'sekali', 'cerita', 'suka', 'duka', 'dan', 'tidak', 'lupa', 'ku', 'ucapkan', 'untuk', 'para', 'mantanku', 'yang', 'sudah', 'membangun', 'motivasi', 'untuk', 'menyelesaikan', 'masa', 'studiku', 'tanpa', 'kalian', 'aku', 'hanyalah', 'veteran', 'kampus']",positif
5.0,kampua bagus nyamandan tertib,"['kampua', 'bagus', 'nyamandan', 'tertib']",positif
1.0,pengelola kampus tolong diperhatikan agar kampus ini tidak menjadi biang macet parah di bojongsoang masak kampus bagus tapi selalau jadi sumber macet parah yang sangat merugikan pengguna jalan,"['pengelola', 'kampus', 'tolong', 'diperhatikan', 'agar', 'kampus', 'ini', 'tidak', 'menjadi', 'biang', 'macet', 'parah', 'di', 'bojongsoang', 'masak', 'kampus', 'bagus', 'tapi', 'selalau', 'jadi', 'sumber', 'macet', 'parah', 'yang', 'sangat', 'merugikan', 'pengguna', 'jalan']",negatif
3.0,jualan baru pertamakali buka jadi harus sabar dulu,"['jualan', 'baru', 'pertamakali', 'buka', 'jadi', 'harus', 'sabar', 'dulu']",negatif
5.0,fasilitasnya lengkap kampusnya nyaman pencahayaan ya juga cukup ada fasilitas asrama juga untuk mahasiswa baru sebagai pts terbaik no 1 di indonesia,"['fasilitasnya', 'lengkap', 'kampusnya', 'nyaman', 'pencahayaan', 'ya', 'juga', 'cukup', 'ada', 'fasilitas', 'asrama', 'juga', 'untuk', 'mahasiswa', 'baru', 'sebagai', 'pts', 'terbaik', 'no', '1', 'di', 'indonesia']",positif
